rocket,length,stars,reward,tier,rarity,count,seen,prop
henerprise,standard,7,demeters_necklace,T4,common,16251,112,0.006891883576395298
henerprise,standard,7,demeters_necklace,T4,epic,16251,2,0.00012306934957848748
henerprise,standard,7,demeters_necklace,T4,rare,16251,6,0.00036920804873546244
henerprise,standard,7,dilithium_monocle,T2,common,16251,289,0.01778352101409144
henerprise,standard,7,dilithium_monocle,T1,common,16251,413,0.025413820687957663
henerprise,standard,7,dilithium_monocle,T3,common,16251,3,0.00018460402436773122
henerprise,standard,7,light_of_eggendil,T1,common,16251,200,0.012306934957848749
henerprise,standard,7,light_of_eggendil,T2,rare,16251,3,0.00018460402436773122
henerprise,standard,7,light_of_eggendil,T2,common,16251,17,0.0010460894714171436
henerprise,standard,7,quantum_metronome,T2,common,16251,361,0.022214017598916988
henerprise,standard,7,quantum_metronome,T2,rare,16251,26,0.0015999015445203372
henerprise,standard,7,quantum_metronome,T1,common,16251,326,0.020060303981293458
henerprise,standard,7,quantum_metronome,T3,common,16251,17,0.0010460894714171436
henerprise,standard,7,quantum_metronome,T3,rare,16251,4,0.00024613869915697496
henerprise,standard,7,tachyon_deflector,T1,common,16251,565,0.034767091255922714
henerprise,standard,7,tachyon_deflector,T2,common,16251,50,0.003076733739462187
henerprise,standard,7,titanium_actuator,T1,common,16251,431,0.026521444834164052
henerprise,standard,7,titanium_actuator,T2,common,16251,275,0.01692203556704203
henerprise,standard,7,titanium_actuator,T3,common,16251,1,6.153467478924374e-05
henerprise,standard,7,vial_martian_dust,T3,common,16251,281,0.01729124361577749
henerprise,standard,7,vial_martian_dust,T3,epic,16251,5,0.00030767337394621867
henerprise,standard,7,vial_martian_dust,T2,common,16251,137,0.008430250446126393
henerprise,standard,7,vial_martian_dust,T2,rare,16251,13,0.0007999507722601686
henerprise,standard,7,life_stone_fragment,T1,common,16251,97,0.005968863454556643
henerprise,standard,7,neodymium_medallion,T3,common,16251,377,0.02319857239554489
henerprise,standard,7,neodymium_medallion,T3,epic,16251,3,0.00018460402436773122
henerprise,standard,7,neodymium_medallion,T2,common,16251,156,0.009599409267122024
henerprise,standard,7,neodymium_medallion,T2,rare,16251,20,0.0012306934957848747
henerprise,standard,7,neodymium_medallion,T4,common,16251,31,0.0019075749184665558
henerprise,standard,7,interstellar_compass,T2,common,16251,283,0.017414312965355977
henerprise,standard,7,interstellar_compass,T3,common,16251,131,0.00806104239739093
henerprise,standard,7,interstellar_compass,T3,rare,16251,24,0.0014768321949418497
henerprise,standard,7,interstellar_compass,T1,common,16251,184,0.011322380161220847
henerprise,standard,7,terra_stone_fragment,T1,common,16251,97,0.005968863454556643
henerprise,standard,7,clarity_stone_fragment,T1,common,16251,396,0.024367731216540522
henerprise,standard,7,prophecy_stone_fragment,T1,common,16251,428,0.02633684080979632
henerprise,standard,7,dilithium_stone_fragment,T1,common,16251,69,0.0042458925604578176
henerprise,standard,2,life_stone,T1,common,4401,11,0.002499431947284708
henerprise,standard,2,life_stone,T2,common,4401,4,0.0009088843444671666
henerprise,standard,2,soul_stone,T1,common,4401,9,0.002044989775051125
henerprise,standard,2,soul_stone,T2,common,4401,5,0.0011361054305839581
henerprise,standard,2,lunar_stone,T2,common,4401,12,0.0027266530334014998
henerprise,standard,2,lunar_totem,T4,common,4401,53,0.012042717564189957
henerprise,standard,2,lunar_totem,T4,rare,4401,3,0.0006816632583503749
henerprise,standard,2,lunar_totem,T3,common,4401,45,0.010224948875255624
henerprise,standard,2,lunar_totem,T3,rare,4401,4,0.0009088843444671666
henerprise,standard,2,puzzle_cube,T3,common,4401,109,0.024767098386730288
henerprise,standard,2,puzzle_cube,T3,rare,4401,10,0.0022722108611679163
henerprise,standard,2,shell_stone,T2,common,4401,20,0.0045444217223358325
henerprise,standard,2,terra_stone,T2,common,4401,20,0.0045444217223358325
henerprise,standard,2,terra_stone,T1,common,4401,4,0.0009088843444671666
henerprise,standard,2,the_chalice,T2,common,4401,63,0.014314928425357873
henerprise,standard,2,the_chalice,T2,epic,4401,3,0.0006816632583503749
henerprise,standard,2,the_chalice,T1,common,4401,50,0.011361054305839582
henerprise,standard,2,the_chalice,T3,common,4401,37,0.00840718018632129
henerprise,standard,2,the_chalice,T3,rare,4401,10,0.0022722108611679163
henerprise,standard,2,the_chalice,T3,epic,4401,1,0.00022722108611679165
henerprise,standard,2,beak_of_midas,T2,common,4401,60,0.013633265167007498
henerprise,standard,2,beak_of_midas,T3,common,4401,89,0.020222676664394455
henerprise,standard,2,beak_of_midas,T3,rare,4401,11,0.002499431947284708
henerprise,standard,2,beak_of_midas,T4,common,4401,2,0.0004544421722335833
henerprise,standard,2,book_of_basan,T1,common,4401,71,0.016132697114292206
henerprise,standard,2,book_of_basan,T2,common,4401,2,0.0004544421722335833
henerprise,standard,2,clarity_stone,T1,common,4401,6,0.0013633265167007499
henerprise,standard,2,mercurys_lens,T3,common,4401,56,0.012724380822540331
henerprise,standard,2,mercurys_lens,T3,rare,4401,3,0.0006816632583503749
henerprise,standard,2,mercurys_lens,T2,common,4401,79,0.01795046580322654
henerprise,standard,2,mercurys_lens,T2,rare,4401,6,0.0013633265167007499
henerprise,standard,2,ornate_gusset,T2,common,4401,42,0.00954328561690525
henerprise,standard,2,ornate_gusset,T3,rare,4401,9,0.002044989775051125
henerprise,standard,2,ornate_gusset,T3,common,4401,48,0.010906612133605999
henerprise,standard,2,quantum_stone,T1,common,4401,15,0.0034083162917518746
henerprise,standard,2,quantum_stone,T2,common,4401,17,0.0038627584639854577
henerprise,standard,2,tachyon_stone,T2,common,4401,26,0.005907748239036582
henerprise,standard,2,tungsten_ankh,T3,common,4401,66,0.014996591683708248
henerprise,standard,2,tungsten_ankh,T3,rare,4401,12,0.0027266530334014998
henerprise,standard,2,tungsten_ankh,T2,common,4401,46,0.010452169961372415
henerprise,standard,2,tungsten_ankh,T2,rare,4401,7,0.0015905476028175414
henerprise,standard,2,gold_meteorite,T2,common,4401,432,0.09815950920245399
henerprise,standard,2,prophecy_stone,T1,common,4401,6,0.0013633265167007499
henerprise,standard,2,solar_titanium,T2,common,4401,268,0.06089525107930016
henerprise,standard,2,tau_ceti_geode,T2,common,4401,164,0.03726425812315383
henerprise,standard,2,aurelian_brooch,T3,common,4401,108,0.024539877300613498
henerprise,standard,2,aurelian_brooch,T3,rare,4401,7,0.0015905476028175414
henerprise,standard,2,aurelian_brooch,T3,epic,4401,1,0.00022722108611679165
henerprise,standard,2,aurelian_brooch,T4,common,4401,17,0.0038627584639854577
henerprise,standard,2,dilithium_stone,T1,common,4401,17,0.0038627584639854577
henerprise,standard,2,dilithium_stone,T2,common,4401,1,0.00022722108611679165
henerprise,standard,2,phoenix_feather,T1,common,4401,62,0.014087707339241081
henerprise,standard,2,phoenix_feather,T2,common,4401,106,0.024085435128379913
henerprise,standard,2,phoenix_feather,T3,common,4401,17,0.0038627584639854577
henerprise,standard,2,carved_rainstick,T2,common,4401,97,0.02204044535332879
henerprise,standard,2,carved_rainstick,T1,common,4401,27,0.006134969325153374
henerprise,standard,2,carved_rainstick,T3,common,4401,45,0.010224948875255624
henerprise,standard,2,ship_in_a_bottle,T2,common,4401,34,0.007725516927970915
henerprise,standard,2,ship_in_a_bottle,T1,common,4401,173,0.03930924789820495
henerprise,standard,2,demeters_necklace,T3,common,4401,68,0.01545103385594183
henerprise,standard,2,demeters_necklace,T3,rare,4401,6,0.0013633265167007499
henerprise,standard,2,demeters_necklace,T3,epic,4401,2,0.0004544421722335833
henerprise,standard,2,demeters_necklace,T4,common,4401,42,0.00954328561690525
henerprise,standard,2,dilithium_monocle,T1,common,4401,122,0.02772097250624858
henerprise,standard,2,dilithium_monocle,T2,common,4401,97,0.02204044535332879
henerprise,standard,2,dilithium_monocle,T3,common,4401,1,0.00022722108611679165
henerprise,standard,2,light_of_eggendil,T1,common,4401,55,0.012497159736423541
henerprise,standard,2,light_of_eggendil,T2,common,4401,5,0.0011361054305839581
henerprise,standard,2,quantum_metronome,T1,common,4401,93,0.021131561008861623
henerprise,standard,2,quantum_metronome,T2,common,4401,103,0.02340377187002954
henerprise,standard,2,quantum_metronome,T2,rare,4401,7,0.0015905476028175414
henerprise,standard,2,quantum_metronome,T3,common,4401,6,0.0013633265167007499
henerprise,standard,2,tachyon_deflector,T1,common,4401,151,0.034310384003635536
henerprise,standard,2,tachyon_deflector,T2,common,4401,12,0.0027266530334014998
henerprise,standard,2,titanium_actuator,T1,common,4401,122,0.02772097250624858
henerprise,standard,2,titanium_actuator,T2,common,4401,73,0.01658713928652579
henerprise,standard,2,vial_martian_dust,T3,common,4401,55,0.012497159736423541
henerprise,standard,2,vial_martian_dust,T3,epic,4401,2,0.0004544421722335833
henerprise,standard,2,vial_martian_dust,T2,common,4401,36,0.0081799591002045
henerprise,standard,2,vial_martian_dust,T2,rare,4401,3,0.0006816632583503749
henerprise,standard,2,life_stone_fragment,T1,common,4401,41,0.009316064530788457
henerprise,standard,2,neodymium_medallion,T3,common,4401,91,0.02067711883662804
henerprise,standard,2,neodymium_medallion,T3,epic,4401,1,0.00022722108611679165
henerprise,standard,2,neodymium_medallion,T2,common,4401,24,0.0054533060668029995
henerprise,standard,2,neodymium_medallion,T2,rare,4401,2,0.0004544421722335833
henerprise,standard,2,neodymium_medallion,T4,common,4401,8,0.0018177686889343332
henerprise,standard,2,interstellar_compass,T2,common,4401,74,0.01681436037264258
henerprise,standard,2,interstellar_compass,T3,rare,4401,3,0.0006816632583503749
henerprise,standard,2,interstellar_compass,T3,common,4401,39,0.008861622358554875
henerprise,standard,2,interstellar_compass,T1,common,4401,51,0.011588275391956374
henerprise,standard,2,terra_stone_fragment,T1,common,4401,19,0.004317200636219041
henerprise,standard,2,clarity_stone_fragment,T1,common,4401,99,0.022494887525562373
henerprise,standard,2,prophecy_stone_fragment,T1,common,4401,130,0.029538741195182912
henerprise,standard,2,dilithium_stone_fragment,T1,common,4401,30,0.006816632583503749
henerprise,standard,3,life_stone,T1,common,5072,13,0.0025630914826498424
henerprise,standard,3,life_stone,T2,common,5072,8,0.0015772870662460567
henerprise,standard,3,soul_stone,T1,common,5072,7,0.0013801261829652998
henerprise,standard,3,soul_stone,T2,common,5072,3,0.0005914826498422713
henerprise,standard,3,lunar_stone,T2,common,5072,24,0.00473186119873817
henerprise,standard,3,lunar_totem,T3,common,5072,60,0.011829652996845425
henerprise,standard,3,lunar_totem,T3,rare,5072,3,0.0005914826498422713
henerprise,standard,3,lunar_totem,T4,common,5072,62,0.01222397476340694
henerprise,standard,3,lunar_totem,T4,rare,5072,2,0.0003943217665615142
henerprise,standard,3,lunar_totem,T4,epic,5072,1,0.0001971608832807571
henerprise,standard,3,puzzle_cube,T3,common,5072,109,0.021490536277602525
henerprise,standard,3,puzzle_cube,T3,rare,5072,18,0.003548895899053628
henerprise,standard,3,shell_stone,T2,common,5072,29,0.005717665615141956
henerprise,standard,3,terra_stone,T1,common,5072,13,0.0025630914826498424
henerprise,standard,3,terra_stone,T2,common,5072,18,0.003548895899053628
henerprise,standard,3,the_chalice,T1,common,5072,53,0.010449526813880125
henerprise,standard,3,the_chalice,T3,common,5072,64,0.012618296529968454
henerprise,standard,3,the_chalice,T3,rare,5072,5,0.0009858044164037854
henerprise,standard,3,the_chalice,T2,common,5072,75,0.014787066246056782
henerprise,standard,3,the_chalice,T2,epic,5072,2,0.0003943217665615142
henerprise,standard,3,beak_of_midas,T2,common,5072,79,0.015575709779179811
henerprise,standard,3,beak_of_midas,T3,rare,5072,15,0.0029574132492113563
henerprise,standard,3,beak_of_midas,T3,common,5072,82,0.016167192429022082
henerprise,standard,3,beak_of_midas,T4,common,5072,1,0.0001971608832807571
henerprise,standard,3,book_of_basan,T1,common,5072,82,0.016167192429022082
henerprise,standard,3,book_of_basan,T2,common,5072,7,0.0013801261829652998
henerprise,standard,3,clarity_stone,T1,common,5072,7,0.0013801261829652998
henerprise,standard,3,mercurys_lens,T3,common,5072,57,0.011238170347003154
henerprise,standard,3,mercurys_lens,T3,rare,5072,6,0.0011829652996845426
henerprise,standard,3,mercurys_lens,T2,common,5072,79,0.015575709779179811
henerprise,standard,3,mercurys_lens,T2,rare,5072,10,0.001971608832807571
henerprise,standard,3,ornate_gusset,T2,common,5072,53,0.010449526813880125
henerprise,standard,3,ornate_gusset,T2,epic,5072,2,0.0003943217665615142
henerprise,standard,3,ornate_gusset,T3,common,5072,59,0.01163249211356467
henerprise,standard,3,ornate_gusset,T3,rare,5072,8,0.0015772870662460567
henerprise,standard,3,quantum_stone,T2,common,5072,33,0.0065063091482649845
henerprise,standard,3,quantum_stone,T1,common,5072,9,0.001774447949526814
henerprise,standard,3,tachyon_stone,T2,common,5072,26,0.005126182965299685
henerprise,standard,3,tungsten_ankh,T3,common,5072,76,0.01498422712933754
henerprise,standard,3,tungsten_ankh,T3,rare,5072,15,0.0029574132492113563
henerprise,standard,3,tungsten_ankh,T2,common,5072,52,0.01025236593059937
henerprise,standard,3,tungsten_ankh,T2,rare,5072,2,0.0003943217665615142
henerprise,standard,3,gold_meteorite,T2,common,5072,501,0.0987776025236593
henerprise,standard,3,prophecy_stone,T1,common,5072,8,0.0015772870662460567
henerprise,standard,3,solar_titanium,T2,common,5072,335,0.06604889589905363
henerprise,standard,3,tau_ceti_geode,T2,common,5072,175,0.03450315457413249
henerprise,standard,3,aurelian_brooch,T3,common,5072,106,0.02089905362776025
henerprise,standard,3,aurelian_brooch,T3,rare,5072,21,0.004140378548895899
henerprise,standard,3,aurelian_brooch,T3,epic,5072,1,0.0001971608832807571
henerprise,standard,3,aurelian_brooch,T4,common,5072,15,0.0029574132492113563
henerprise,standard,3,dilithium_stone,T1,common,5072,25,0.004929022082018927
henerprise,standard,3,dilithium_stone,T2,common,5072,1,0.0001971608832807571
henerprise,standard,3,phoenix_feather,T2,common,5072,113,0.022279179810725552
henerprise,standard,3,phoenix_feather,T1,common,5072,96,0.01892744479495268
henerprise,standard,3,phoenix_feather,T3,common,5072,16,0.0031545741324921135
henerprise,standard,3,phoenix_feather,T3,rare,5072,1,0.0001971608832807571
henerprise,standard,3,carved_rainstick,T2,common,5072,99,0.019518927444794953
henerprise,standard,3,carved_rainstick,T3,common,5072,34,0.006703470031545741
henerprise,standard,3,carved_rainstick,T1,common,5072,50,0.009858044164037854
henerprise,standard,3,ship_in_a_bottle,T2,common,5072,44,0.008675078864353312
henerprise,standard,3,ship_in_a_bottle,T1,common,5072,192,0.03785488958990536
henerprise,standard,3,demeters_necklace,T4,common,5072,41,0.008083596214511041
henerprise,standard,3,demeters_necklace,T4,epic,5072,2,0.0003943217665615142
henerprise,standard,3,demeters_necklace,T4,rare,5072,2,0.0003943217665615142
henerprise,standard,3,demeters_necklace,T3,common,5072,84,0.016561514195583597
henerprise,standard,3,demeters_necklace,T3,rare,5072,5,0.0009858044164037854
henerprise,standard,3,demeters_necklace,T3,epic,5072,1,0.0001971608832807571
henerprise,standard,3,dilithium_monocle,T2,common,5072,79,0.015575709779179811
henerprise,standard,3,dilithium_monocle,T1,common,5072,122,0.024053627760252366
henerprise,standard,3,dilithium_monocle,T3,common,5072,1,0.0001971608832807571
henerprise,standard,3,light_of_eggendil,T1,common,5072,64,0.012618296529968454
henerprise,standard,3,light_of_eggendil,T2,rare,5072,1,0.0001971608832807571
henerprise,standard,3,light_of_eggendil,T2,common,5072,10,0.001971608832807571
henerprise,standard,3,quantum_metronome,T1,common,5072,106,0.02089905362776025
henerprise,standard,3,quantum_metronome,T2,common,5072,124,0.02444794952681388
henerprise,standard,3,quantum_metronome,T2,rare,5072,12,0.002365930599369085
